customer_id,tenure_days,total_orders,total_spent,days_since_last_order,churn_risk_score,fraud_flag,fraud_score
b5e5fa1268db5aa96a5062853fd1891e,27,1,333.36,27,0.762,False,0.0
5af79d89508d36628b0796f94afa3fa9,1404,2,347.37,106,0.188,False,0.0
a4e7c06913461ef2298e10fb4cdd2d71,22,3,1564.49,12,0.441,False,0.0
88e20be8c5d9b89c98ac48989949983f,66,0,0,66,1.024,False,0.0
944a3eacbae592a23be282b9858d78b6,43,1,1731.58,21,0.523,False,0.0
31a5a2b6f59607a0c7ba435e40316362,73,0,0,73,0.974,False,0.0
03d7bb9d95f70cf9dcef7142f89d8ec5,24,1,286.15,6,0.309,False,0.0
afa1462306ce1941adc5524ab4198909,37,8,3291.52,1,0.064,True,0.615
70a8db6a5ae17c3a4e5df68bbeae451c,32,3,3224.29,12,0.371,False,0.0
c63c0b1ccd9e3a6c8ddd1a52c4ede43d,32,2,279.49,2,0.196,False,0.0
c98371c8c628fe00729bc01622b9009b,103,3,982.2,26,0.288,False,0.0
00cc12a6d8b578b8ebd21ea4e2ae8b27,930,2,1148.79,558,0.488,False,0.0
3a73ce6fc3b392e1ca609b5548418c36,27,0,0,27,0.993,False,0.0
61172f1f85b147f579536247e376b782,44,0,0,44,1.018,False,0.0
e308f9114426577f05baf25b11250386,43,2,1141.91,11,0.327,False,0.0
0d2fe5cee9cab31429efc0da96406758,61,2,1111.66,29,0.453,False,0.0
f8945c1122a948f727f6cc5f56f02532,233,4,997.78,66,0.297,False,0.0
e527d87e5717a8e1432c67e902a56a9b,24,6,5730.99,1,0.07,True,0.855
4af9d92576710a7d35603adfdff67acf,24,3,1678.68,8,0.256,False,0.0
63fe99fa23473a7340917d48f548ccd7,49,3,1831.7,1,0.072,False,0.0
25e1b5240ae610b163924a49e7e85bc6,23,2,984.72,2,0.176,False,0.0
483686d2c2ea82359b6aa0bb2b20829a,23,9,8344.25,2,0.068,False,0.0
293c9db44b6588c4e52fbef455fccde8,21,1,280.66,19,0.727,False,0.0
795ec127906a9e161109399a70f5826d,20,2,592.04,5,0.289,False,0.0
8fde03547587c1e6f97d14148f422242,32,1,123.71,19,0.515,False,0.0
a72a2d4e19868dba726c0e6f49198c7e,42,2,799.61,22,0.428,False,0.0
0087c31081ea8d160baa06bf4ad4d76f,26,2,1126.99,1,0.143,False,0.0
4965a4e8d51667a93ac39e04aefb33be,24,1,540.54,14,0.548,False,0.0
41678bd77f241a2270d0a5d905b22020,55,0,0,55,1.026,False,0.0
373f58d5685e5d041b9fb63c7c580593,55,1,437.0,45,0.666,False,0.0
a267191e13807d158926cae6307fa9df,33,1,281.89,24,0.627,False,0.0
9852ae41cc160b7df4017c45373187fc,52,4,1156.01,13,0.235,False,0.0
726c8f1821bccdbb500536a36b6804bc,171,1,23.11,151,0.741,False,0.0
41d92d0cb5f7f9ec270a722ff8fef153,72,1,763.17,52,0.638,False,0.0
d215654948fc3ce8f8010cc12a8c843e,45,1,548.84,16,0.393,False,0.0
4d160824ea5977aa52fef32596211a93,49,4,5010.9,4,0.08,False,0.0
8f3eef80fef6d26aca45231210bcfe63,191,0,0,191,1.03,False,0.0
3ce128c0db0a5e430f1a998105944d59,31,0,0,31,1.039,False,0.0
fa87e5558d2010f19641ca49363d5a1a,38,2,171.89,11,0.276,False,0.0
5b23e3a673f41c47a1cd5093f7843d9a,47,0,0,47,1.048,False,0.0
68d8acf19d02fb3b95c8954d31d75448,146,3,1144.45,11,0.117,False,0.0
69f4089980dd7b42129b9e458627ec30,86,2,775.49,5,0.15,False,0.0
9f169df18e7618371e862cb1c181fdc6,21,3,309.82,0,0.109,False,0.0
5c2f079ede3bce29ac622ecc9bb444fb,23,0,0,23,1.022,False,0.0
3f9d987156fddc08ef77f52d1a15c073,27,5,2388.43,1,0.058,False,0.0
76967eb50da869a312fc4adae1fa5309,63,1,2050.87,11,0.3,False,0.0
b81208443af1b894742a304cf0f86b9b,40,2,1392.19,8,0.204,False,0.0
bc6839208cb211872c9e1909676cbd0a,26,3,1659.04,14,0.461,False,0.0
b3bbe51a0caf36d05239cdb5124a2421,22,2,819.49,12,0.481,False,0.0
49d1599dd80dedc213037342bbe43fd7,52,2,420.26,27,0.465,False,0.0
a2b3dadeee49f301f5307689f05d49c2,54,1,1088.33,20,0.454,False,0.0
9a8ae5697c81ca094e4bc087022d89d9,216,4,1867.31,24,0.098,False,0.0
e88df55ef24b85d6e0f57f61ff8b660e,35,0,0,35,1.014,False,0.0
1c7fae8db20821423f3155642caad457,35,4,4168.59,4,0.169,True,0.857
dfbde47bde19b04d057e18b028d5b5cd,21,2,1410.73,0,0.179,True,0.597
fc19fe9ac733e36ff8227c29435c2030,20,1,167.62,16,0.715,False,0.0
18aef158fe07c1e9ca8e1a5e3b7b723a,32,1,179.05,16,0.45,False,0.0
30252a1d57cd506ae0f8e4d17ea834c9,27,0,0,27,0.967,False,0.0
80042d5c5e74c4cd745d8c8832f1b506,25,5,2040.63,2,0.079,False,0.0
f152faf30f85d9b5784cc9a72611a810,21,4,1244.09,0,0.066,False,0.0
bc186285d21adeb7b7c88af5e40665cb,304,1,579.3,95,0.387,False,0.0
961efa774ea7c0d0a4514295647e78d5,90,4,2726.3,20,0.188,False,0.0
a6bf63037fb9e3064d1f8fa4224df32d,40,2,755.16,2,0.195,False,0.0
86ee190a174409391a427eed6f5e2728,246,4,772.62,93,0.303,False,0.0
61657cd378eabeaa8ec89a448432357d,1500,6,2414.26,42,0.029,False,0.0
8106dda85e61ac65b597178f5eb9ee99,50,3,2303.39,6,0.202,False,0.0
f63181dd4c5b7d91e47629ecb64505c7,25,0,0,25,1.036,False,0.0
8de2a640697fdc751bf88a16ae07591d,20,10,6284.14,0,0.0,True,0.954
ea451b172ee6446d30d57f0c59a4ddc3,64,0,0,64,0.989,False,0.0
13613cae6e3bfea8327a916246c96cc9,33,2,615.62,12,0.382,False,0.0
55f21db4f9a353dcee5b774f750c65a1,48,0,0,48,1.044,False,0.0
2ab38708dc2f1200d33c47ebe14a6b25,157,0,0,157,1.024,False,0.0
5acf34561af0200eb8fe2307fdb126e6,23,1,454.15,21,0.706,False,0.0
1e3d5ec055904eea7d4e95d60a1ad2cf,41,3,1379.42,13,0.264,False,0.0
c3d1d99aa10c2e90ceb77c2197e1ae16,46,4,1229.44,10,0.241,False,0.0
6c286f4b415764f00f8ebbe4f8fe271c,35,0,0,35,0.972,False,0.0
318a8173e6ffb6811284913d9e25bae9,21,2,465.87,17,0.585,False,0.0
88baa2a0a13e63c2e2b3ebc09595e4c8,28,5,2410.69,4,0.201,False,0.0
83ec837051b48b7b5bd1c090ade0b5ef,28,1,325.05,12,0.423,False,0.0
e3113c1f62d89d94df4fc7cb38159411,50,4,1270.01,9,0.173,True,0.623
cbddc85ed8c77a56bc0ba0cfbf057242,101,4,2840.46,14,0.144,False,0.0
5c3a15e958c7a36e722408cd2ce8b34e,27,3,311.48,2,0.114,False,0.0
264f33eb52366d6efeae97a7de43a1e6,53,3,2017.79,5,0.156,False,0.0
f2cb4abe193595fe70e9c380e488004c,26,2,765.54,21,0.659,False,0.0
b9d5fde4cdab32f96f3cdd8f4cef4386,224,2,648.58,62,0.281,False,0.0
a7657330b1c135f3acd420326e335b2c,81,2,628.05,18,0.299,False,0.0
0032c76b20340da25249092a268ce66c,38,1,293.04,31,0.71,False,0.0
a2346489c23a35ba85d17038fa1cb7da,33,2,813.01,18,0.444,False,0.0
3a1e94e3308e45730624bfb5c0b3bdd3,27,2,1172.01,10,0.309,False,0.0
6fa9f081d9c0b44b00b3d343c2a4e2c5,27,0,0,27,0.964,False,0.0
65333bf484bb685082b70adc3e154aeb,373,5,2694.67,26,0.106,False,0.0
1098d1250d5bdf8bfc6a83f26494067c,30,25,11881.83,1,0.017,False,0.0
f3df2c0b7cf3814b81b37ff6273f76cd,36,3,1844.5,10,0.227,False,0.0
a1b27fb279cf1f20c233f6f8c7d468ff,804,2,1371.22,44,0.133,False,0.0
659b895fc430805f484d0beef89bf146,48,0,0,48,1.035,False,0.0
9e5d0775ccf7bc4b6b192d6a84bb3f96,38,1,51.8,0,0.172,False,0.0
6bb3b4d34fb8f3c620d799442a568788,31,0,0,31,1.001,False,0.0
6b4317e342a438c1285889fda1eac3fa,23,2,405.97,0,0.108,False,0.0
72739f22a5493890de8cc7f5a1105a1a,29,3,788.66,1,0.129,False,0.0
0b9ae040f85e7cc54f7c20efd637c859,64,4,1240.37,0,0.068,False,0.0
54350062476d8cadeb3460a0afce6735,45,1,648.4,25,0.502,False,0.0
58e41c352b12a7e96c322dca803dc08f,65,6,6219.99,3,0.13,False,0.0
a3a6f2d1b8311efa1f58c7755e022a4e,24,0,0,24,0.973,False,0.0
3e41c85ccb429fd9a03422dc9f0c18a1,38,0,0,38,1.012,False,0.0
31934416054332748fd3fa41e7e3ac12,178,0,0,178,0.999,False,0.0
b1338d6f97d1fba0fa7b1467fdc93fd0,32,1,1834.69,17,0.497,False,0.0
887698bc22a8aad2016a5134f3d10368,54,1,2263.62,17,0.434,False,0.0
7ae8e196478928ab8223458a90681d26,22,2,577.59,11,0.465,False,0.0
cd612700be57e08ca76adc1e3e69e525,407,3,758.4,32,0.119,False,0.0
0826e933ca018e8b6d1ceaad86d82691,43,2,1957.5,6,0.21,False,0.0
8e323c75fdec6658ed2933b3f2ecc33a,25,2,1016.24,3,0.229,False,0.0
708dc8654f9d1d415d0ea6fffb898f2e,23,4,1159.8,3,0.18,False,0.0
ecb43665c8c390857cabf385d918da87,38,5,1476.94,3,0.124,False,0.0
2ad3e8ebee7119e3be506709cf52c2e7,39,10,3160.27,0,0.045,True,0.598
bc2c9d4cffdfa4609cb2f961250ba4d7,21,3,764.93,1,0.148,False,0.0
fd3a69ec7f07e6cdd8f87021f0191cf9,1148,1,510.32,494,0.488,False,0.0
58ee10603291fb595e840bea6f400d41,152,3,826.12,30,0.227,False,0.0
119d43da5cf2cec95289848aec20ac51,33,6,2823.63,0,0.065,False,0.0
3971f4c7f3c96fef10932785e1093510,22,2,786.61,5,0.228,False,0.0
06b08c5a655b72aae399c4411e15cb47,88,0,0,88,0.985,False,0.0
408b1dc1bf28c3245e5eca9097e14b9f,35,1,327.69,0,0.16,False,0.0
bdaae7d0dda6bb655f833ebdceaf178e,57,2,547.7,37,0.536,False,0.0
205d12d065a7b8535ed6941b838064fc,36,0,0,36,1.024,False,0.0
47bd939e378c0ae8734c7c4194f52cfd,26,0,0,26,0.957,False,0.0
9f16fd7755d607cff890d9af2f212340,89,1,305.73,27,0.418,False,0.0
ac61539bd1e37ef9fc8b951720d90bdb,526,3,546.17,113,0.273,False,0.0
78681ccd3cdd568237129b2e5509eb73,25,0,0,25,1.003,False,0.0
58c9adbd05815ccb9c1e1ddf6a8f6124,38,0,0,38,0.958,False,0.0
c88a78ffee02f40ceeb314786550b716,29,2,790.8,7,0.304,False,0.0
eba2cf1bbf4837ae43652b7cfbaf08a9,167,0,0,167,1.032,False,0.0
72eadb2fd1950044892dac115617c6a0,36,1,298.08,21,0.52,False,0.0
6d06583742c138d70b952a6f5f4fd62c,116,5,5261.93,17,0.191,False,0.0
3e6580b01b9b859832d81c9e14d439e7,105,2,1826.05,79,0.592,False,0.0
5273449e12a174a67f5423126de96435,26,3,2509.49,1,0.139,False,0.0
39d16e1ef9c58bb82e54cf87906c185d,73,3,1304.7,12,0.185,True,0.79
3d63d3e85947d64c59f9d3b6f43b4027,31,1,1028.14,13,0.468,False,0.0
db87b9a23aca22405ab394338f087a68,193,2,214.71,5,0.176,False,0.0
de1fc6d7bb796ade9bb07f09b26a4760,36,1,136.88,14,0.448,False,0.0
a124666e823bbd5fb77a72afc8c1360c,83,2,1006.6,26,0.291,False,0.0
7974f57adaf05f72a06c307cad9db6f7,26,2,927.19,0,0.169,False,0.0
f9cf4bd5f758bdbcb0f8397c6bd49d3c,26,5,1793.26,0,0.023,False,0.0
77528332d8d9e9a13c03da164e28040f,41,3,543.84,9,0.243,False,0.0
b5be7a62bae2b8f3b867d2e9ba629a59,1500,2,528.57,394,0.297,False,0.0
ae0fa4150b81d44201545e47d2aa9ccf,35,1,1028.57,26,0.661,False,0.0
29bbf509bf085413d69208f1547f76e0,22,2,832.85,4,0.216,False,0.0
611b8fe01324647fa20c6f629dfa5b6e,38,0,0,38,0.965,False,0.0
227dee340139e8c2f57bf05bcb1246f8,28,3,3490.21,4,0.163,False,0.0
a8953e3d7677addada63eee79b91e7ff,39,1,380.81,6,0.303,False,0.0
4a51a701a27196367845d9299bee729e,38,0,0,38,0.951,False,0.0
57e5587a5f1c3fcf65dff88c6d088cef,33,2,1119.99,1,0.11,False,0.0
71d51db38ef92c129499061c9cb227f9,27,1,126.83,21,0.712,False,0.0
eee056a1664b2f91466c96a455ceea8b,23,6,2062.81,2,0.076,False,0.0
a1dcf2440c6b9aec47d70595ed124ad0,54,1,542.06,5,0.278,False,0.0
058199325498b546a39e5652a04dbbcc,40,7,2836.35,7,0.158,False,0.0
51e96af5f0314b37ecdc524b4c44c06a,24,2,633.25,9,0.31,False,0.0
9bedaa421783554848ab968c22aa6dfe,69,1,197.56,15,0.353,False,0.0
2f2c5d1fdc5db8d9302cec6fd6dad0ad,20,0,0,20,0.992,False,0.0
e15bbe8fc7504d0075b5835a1b306ada,62,2,624.39,43,0.583,False,0.0
4b384b778ebc0449d0244902bfce7beb,55,1,829.18,6,0.308,False,0.0
0fb4497f568fe7c3859c3c43d6be7277,80,1,470.02,61,0.62,False,0.0
f5de43d4ead76e9519babb3d6189ea5b,30,7,3784.64,4,0.143,True,0.86
7e8ace5e83e019d284a1cf0108b57f94,49,12,8051.44,0,0.025,True,0.676
de3fd2cb02aa89d030f943936ca17807,83,1,787.44,73,0.723,False,0.0
f9acaaf53948041869bb52c7eb1e116c,539,3,1832.46,235,0.371,False,0.0
40b1c1468c27787235deb9bf979fd51d,35,2,839.44,7,0.225,False,0.0
1b51dc88a783a437b7ab446fb12b4d23,20,0,0,20,1.035,False,0.0
544d0f13064dc42b8f6957cf43fa5cad,35,2,1920.68,30,0.616,False,0.0
64b4630b1015051dc3c2e286684d444f,42,2,2121.37,31,0.566,False,0.0
843c7e9e24758cfbc00dd941be3de79b,109,3,573.74,21,0.228,False,0.0
0839b9b0df573d1b402fe8906659303a,112,1,535.48,69,0.56,False,0.0
3ff874206f1d7d1e3ffe12bc9c88c27c,32,2,690.71,8,0.26,False,0.0
8e990907b56d2383d3a39bf0cf9a3f42,37,9,6199.49,7,0.19,True,0.854
2ce81600d264e61fe46c8cadffd18db5,33,0,0,33,1.045,False,0.0
313fc07d700930f4fbb8c08c5f5ebc20,58,0,0,58,1.042,False,0.0
3cc4abcf6c4d8a077b3c110ac04eb272,31,0,0,31,0.993,False,0.0
b7b162291adff744d6f3c6450557ffee,48,2,1408.33,8,0.26,False,0.0
7dc06f440f8107432896e33a18da3e38,22,2,1551.78,8,0.363,False,0.0
827af9fc3113e6e7b0cdc85dea8fa44b,33,2,470.12,11,0.34,False,0.0
f820eddce0a5ff03e1e40168b5ddb0ec,363,1,240.08,35,0.249,False,0.0
7f8332909b975683069ed4777867f021,28,4,3222.6,13,0.31,False,0.0
bd8e0f3ea9fb694fc53c7a358643fc06,53,1,927.09,48,0.712,False,0.0
e6925d3e39cebd0f699008b248e58361,47,11,8604.79,1,0.038,True,0.822
10b7ec8d59e18192862f78be58cd3458,98,4,1074.15,6,0.124,False,0.0
04b851412c9787a6db795f277ef20e8d,98,0,0,98,1.011,False,0.0
c7ebaf88b0022b8aa6893bf62abaf74f,102,0,0,102,1.033,False,0.0
dadbd996f437b5230f82ad00de17a4da,29,0,0,29,0.953,False,0.0
6dd5be3b2a4f4f7fe09e81590896fa0e,27,8,3930.13,4,0.114,False,0.0
ba6da4841dcbcc20caa9a57808664368,57,2,1933.58,14,0.271,False,0.0
ca5062b6d3d0b87debf099a7a772033a,65,0,0,65,1.047,False,0.0
11ce7127e348ee1d9bb75ffef00923dd,111,0,0,111,1.029,False,0.0
ea2fa8b8e775b4d4ebfdd1e828fde92e,20,1,616.37,19,0.794,False,0.0
254f01c0c4853e5c23a801f29069f932,21,1,91.27,11,0.526,False,0.0
c38ea92aa01ad97a67b5fdc061846fc4,45,2,246.26,14,0.301,False,0.0
a6287dcde3fcf9870d4254398a407d27,165,1,239.55,86,0.537,False,0.0
a117fbc2530e3b766f4f14f27cfe3c25,1500,1,210.21,695,0.446,False,0.0
34d93be3a57e6f8bba423d9064cda7c8,62,4,1748.37,23,0.307,False,0.0
84534c29f49cfc37bda78a29e6c6b629,32,0,0,32,1.04,False,0.0
cdc5b7e1bd2027fc820fab4bf76dff04,21,1,3305.85,3,0.325,False,0.0
0788a5e2db8d16e610407f3ee826b813,46,12,4854.34,1,0.009,True,0.733
caa954e15d7c966d515d79caeccb7076,111,1,652.83,30,0.349,False,0.0
c1aa08ee7ec027f1a2523bce7c841723,32,3,1171.6,2,0.17,False,0.0
d0a9421d1143535e463a15d18fcddf90,53,4,1556.43,4,0.113,False,0.0
5254c0eec4d1c586e4e6b59fba3d33ea,140,1,396.21,128,0.778,False,0.0
70a252703c9e9801d4f69aa10f583a41,20,1,315.43,2,0.283,False,0.0
26c9cb11ad1169f145cc96dc263cbb29,75,3,1275.14,31,0.357,False,0.0
a26b156b97861290e0b947bcdf2b1abf,26,0,0,26,0.998,False,0.0
b0b94079598f018f9e72e9698aefef33,29,7,5297.97,0,0.054,False,0.0
eb8367e178d144706a4ff3da62d284cb,22,1,1417.76,15,0.643,False,0.0
313a1411e58266af71ecec9da279ad12,37,3,1544.14,8,0.195,False,0.0
ec645f55cb99f62fb8a30e9d467b3e97,40,0,0,40,0.996,False,0.0
728bcc9495f951828608dbbf3a7e36b4,74,0,0,74,0.969,False,0.0
301a6d74a3eb7cd8e3508a045b8fa2e1,23,1,529.67,3,0.252,False,0.0
1ccd4d08c7d4d9bc6ceb426ee6f7acee,21,1,52.86,20,0.783,False,0.0
7236dee958fe8db7b71ae8858c07640e,110,2,2497.49,57,0.396,False,0.0
75897dfb21f53272945a344799721579,44,2,1163.75,0,0.123,False,0.0
67b05b597a66b5c449025000b9430abb,25,3,2530.14,5,0.172,False,0.0
b4ee22e08cdaeab0b8e6bf2e67d7c19b,152,1,238.0,109,0.679,False,0.0
2408917d65de5653f636d4ba42d45b4b,22,1,507.81,19,0.727,False,0.0
b5e13878ce7c196e0ba76d57dd55b485,33,1,298.44,2,0.209,False,0.0
3eddcc05abf2cf434aae2a9662597353,25,1,776.18,3,0.263,False,0.0
f12cfa9263ca5dd51027f902d1d05321,25,5,4186.35,4,0.197,False,0.0
c2167133926371fa294b6b7e9da001e6,20,3,2303.1,1,0.092,False,0.0
ece98a5dccb1e985d69a38d4e0f054e5,77,2,611.86,11,0.187,False,0.0
e2083012443da79cfafc6b423fa64a75,137,1,979.05,88,0.618,False,0.0
e411a7d93ae7ef2b1140c0d5c72fd9cc,51,0,0,51,0.98,False,0.0
c319f40740fdf4e982c795eb1eb6d6b1,23,0,0,23,1.016,False,0.0
e2f3d2f1536b4b6917e6acfa7d50dd1d,32,1,1079.1,29,0.769,False,0.0
111206009c4b4cfb6463a53cf3043ab2,28,2,928.12,1,0.126,False,0.0
39618678c9395910a7d675df2b0af941,41,2,1795.68,9,0.313,False,0.0
463d8425827e81d905edf86f9c231eef,46,7,4344.87,2,0.036,False,0.0
854de56486b249c1dd6b2e23ee5ea8b9,31,0,0,31,0.998,False,0.0
a3af9db3b686f891e7f6a7d4a27b158a,25,1,333.1,21,0.654,False,0.0
5922ce0b65492e91ac07ffa3b77b2cff,94,3,622.59,10,0.181,False,0.0
4de0066d5e32f9bd282991a485d35c03,24,0,0,24,0.999,False,0.0
c27d02e495180cbc358137a14d1b029d,29,1,224.21,24,0.667,False,0.0
873b6512a80d4ccc7ec1ad735ab81a81,34,11,6663.11,2,0.069,False,0.0
423829fedd48d538a2e70c875c52967f,25,1,3153.5,2,0.246,False,0.0
f2772c6e5817727fbe9b6932ccaa438f,40,6,3078.43,4,0.129,False,0.0
6db067a3f4b85eb84066bfd8010ef99a,40,1,413.25,11,0.367,False,0.0
643b807a55c5add3c91379b31f50d206,1205,3,2365.93,357,0.258,False,0.0
11ad985b033c153deec8400ea60810d3,26,5,2319.36,19,0.481,False,0.0
3841e1601654a5e39f3455f9c8a14f41,480,0,0,480,1.032,False,0.0
527d59def65c2a1300ae5c4138c279ea,48,2,1320.84,11,0.248,False,0.0
6832ad9ac97f82c7c5d614fb8e632e7b,26,4,1331.36,1,0.146,False,0.0
eab27a5d81262bace5fc81727514d49d,40,1,116.13,17,0.409,False,0.0
022e9ef39a8047a24a813f57ad382b94,52,0,0,52,1.004,False,0.0
08dad77aba35e08dac6e113a1c01d2c0,62,1,377.41,5,0.283,False,0.0
fc5e5fe0a1c88aebef8f551bc84abd9c,20,1,570.53,9,0.5,False,0.0
0cc3629bcdae6909e00d9512d566f570,43,2,941.97,5,0.225,False,0.0
8d97ec3fada2f08485838b53e2d70bcd,35,2,730.1,0,0.133,False,0.0
913a4e0cb7fe555e6cffa875ecd58e2e,141,3,553.62,21,0.192,False,0.0
c85aa747346fb651773ad0384949c5da,26,0,0,26,0.969,False,0.0
7be63f0ed4d9c76ed55844021da8d5e5,76,2,690.06,23,0.335,False,0.0
2a2eeca87e56515b095e26141f95a2ce,43,3,1427.82,25,0.467,False,0.0
ad076f69fe41e2f2e356025bf2751920,28,4,3979.0,10,0.269,False,0.0
fafbc4ecb15933633821dfd530c9263b,46,1,808.54,45,0.807,False,0.0
2e438ed54223fcca39c725b9a3e6376f,44,5,3139.23,2,0.052,False,0.0
6a8486027bddd6ae08e53aac48efb2a6,51,2,1379.25,31,0.463,False,0.0
171d92af5bf025428dfc2fd869eb8a04,57,0,0,57,0.989,False,0.0
f02292465189ed8f3845720662a35999,49,0,0,49,0.98,False,0.0
4700fb5c5be4d27d6bed7cb5185e6c48,91,1,118.03,9,0.242,False,0.0
86a01fa0e06f44ce0edf54c195443036,45,4,1892.89,6,0.176,False,0.0
3ac72367c83b28a9ff5508e4e5abeef7,140,0,0,140,0.975,False,0.0
d402eb7f3e879b3e39063d9aff318d75,47,2,958.17,0,0.103,False,0.0
df033c6cca61206b057d843131600fc0,27,4,1219.94,6,0.214,False,0.0
01bfd443225216fd172d2af98ae80068,32,1,109.33,16,0.531,False,0.0
f00acae66459f1828fc1feba2c759fa0,41,4,1451.23,10,0.178,True,0.569
0c17966568c69f8f827f574911f8b729,59,1,426.33,8,0.327,False,0.0
a8397e4402779864503796dd87fdbedc,21,7,2088.76,0,0.035,False,0.0
ddd8485a202512dc3df53d3092b15ff0,26,1,1473.15,6,0.292,False,0.0
144b9f1cf244df05e042b5262ecf97d1,62,3,1377.95,6,0.163,False,0.0
be34d3b235cb9ae1bfd933d05891ff8a,23,0,0,23,0.966,False,0.0
476044a045850de49b672f57aee54b5d,22,2,484.46,5,0.234,False,0.0
17ecbb11ad271dc15ba46b93be52062a,38,10,4693.18,8,0.188,False,0.0
b0454e831e63abc9d4148e48e4ebb4ae,387,2,928.5,96,0.319,False,0.0
19067e6acbb88e562f0f58eca762ac76,37,3,1108.1,5,0.203,False,0.0
04baa28903e22974e6213e632b09c193,153,7,5770.25,9,0.126,False,0.0
d7dcb6a86716cae0bae52007bd8b7822,87,4,3259.69,7,0.165,True,0.854
ab2d1ba701c748469008304cb9f83770,25,3,1249.1,13,0.379,False,0.0
1ec536e0e33d1a559b917611ccf1cd69,85,1,727.71,12,0.253,False,0.0
035b9e2e22e07827ab0ca933ad55f89a,34,7,2045.49,0,0.001,False,0.0
03d4953a455f8489e712ea80699de878,78,3,1218.73,10,0.205,False,0.0
9173f8394714a803f3d46db497a68a19,62,3,1724.04,44,0.558,False,0.0
c645339c7f927e64c0cbe6079255fc7a,28,10,3020.38,0,0.038,True,0.867
243bf34f2f9c8c7b941e3ad4783a4b10,22,3,1053.6,1,0.172,False,0.0
e48c34104caa1c6ad2fbcaddabe30092,311,2,913.33,67,0.276,False,0.0
4626d9d18722ef09665317afb9666980,22,1,645.28,15,0.648,False,0.0
2e636fd512179efa9c6e1b1a28ac7f98,338,3,1569.55,175,0.41,False,0.0
6b0c568efa39d9923961096ab40d3ed9,103,6,3540.69,13,0.14,False,0.0
3b460ededc4c23cb9eae28c706b3a310,58,4,2623.79,15,0.238,False,0.0
36c2e404800b055e0ebeb26c96e23fd0,519,1,254.54,506,0.761,False,0.0
82d3e8adcc5eaecb0594f0b20a105d93,345,0,0,345,0.958,False,0.0
e283ddc5beefba674d4dbcba24e37d04,77,1,934.67,50,0.554,False,0.0
a8794bde6655593c9b71212e6dea7177,29,3,3133.65,3,0.136,False,0.0
e49eafd7e69d43b8d86f6b5590fafd02,73,2,1250.41,36,0.455,False,0.0
427be1ae47bac17e53cd13061534a4e0,20,1,316.88,17,0.692,False,0.0
28e7419981c810e071e0f6b061129fbc,37,1,285.52,10,0.388,False,0.0
b12fb4939476e92d9490ab46c7006675,33,2,453.93,3,0.189,False,0.0
77109035aef26917b4c23dc142a55bde,50,0,0,50,0.978,False,0.0
96e136c1e84c06e4f46fbabcbc3f918d,50,1,73.26,41,0.736,False,0.0
82b2b6a27479a25369741ff265a19a49,41,3,1140.4,5,0.126,False,0.0
a5d3aa4d29649db999b3877b8961b64b,84,1,270.78,80,0.778,False,0.0
790352c18a7b36b50eb483aa9eba0a43,209,3,2652.14,24,0.214,False,0.0
bc53fa6fe784dfc008612a79f5fc0e3a,22,1,634.3,3,0.253,False,0.0
84da12896f5cde5ebcb0c8bc0f35e26e,24,1,199.27,17,0.59,False,0.0
21a2d9dc71459dbd3dad219cb9681964,20,1,409.19,8,0.432,False,0.0
7b6d07dac0a2c373d749142e920ae356,120,4,1023.56,14,0.102,False,0.0
b20eaead1d0c121ef9f0a705ad37803e,39,2,975.21,0,0.104,False,0.0
16d778764561c820ab02b6ea12796b14,156,3,902.88,2,0.153,False,0.0
4232024117e4618d2cfdc07c30b5d3c7,24,1,849.04,21,0.755,False,0.0
efdfdcb4890f42ff5fdc077b298f9af8,21,2,2686.88,0,0.14,False,0.0
28aea3e12549a3611bbd8d4e3310e4fa,85,2,551.86,25,0.358,False,0.0
b3285dd7fd409eaa193f78dbd67f70d2,147,0,0,147,1.043,False,0.0
fbb97973142894c3265d06e676820c5a,26,2,1331.04,21,0.648,False,0.0
39d7ce28dfadb187458ae98f1e7e3857,30,6,4902.53,1,0.077,False,0.0
38e31fda99a5fb901d27134d18d36c75,22,31,18953.66,0,0.0,True,1.0
6ce73016161f051b4267667a28bb417e,228,2,857.6,81,0.322,False,0.0
48464d1565a9447566fa926099aa5d9b,27,2,1206.08,12,0.371,False,0.0
2a9c0f0e5f06e91c50c74baf4dc67a0f,35,3,2700.71,5,0.198,False,0.0
6b3e85b566abefbb24c346a5c2faf23f,21,1,319.63,18,0.701,False,0.0
f5e97c4a357a49248114891b8b69fd80,123,0,0,123,0.983,False,0.0
794dcff1cc7dee09bea35d1d20994c99,22,0,0,22,0.956,False,0.0
c8fa956730a8b291e6bada90a5c6db6c,33,1,126.4,7,0.339,False,0.0
6e9c6c2120611104445c767b78377d21,50,23,11492.72,3,0.053,True,1.0
b4b26faae91bc1b8f9458d29bc3c200c,62,3,984.25,41,0.487,False,0.0
9e80855aee7a17e3e214da66f7d1c08f,227,0,0,227,0.974,False,0.0
7a6156ef7451bb5f25556d7332d1cf77,31,1,347.05,2,0.2,False,0.0
12bc33b0d41518a36034c53c10e37129,61,0,0,61,1.018,False,0.0
6fa75bcd8374aaf022bf590a4aad45e2,23,3,466.02,9,0.317,False,0.0
589ee29a3decf9bd5cd8492da02efb2e,31,1,2170.03,7,0.383,False,0.0
b087812101562e36a7b1c11c1540c3bd,21,0,0,21,1.03,False,0.0
